patientid	celltype	predicted_proportion	class	true_proportion	sample_size
GSM5022601	Endothelial cells	0.31091091236825	s2 15000	0.189878711836052	15000
GSM5022601	Epithelial cells	0.456785633561845	s2 15000	0.313676286072773	15000
GSM5022601	Mesenchymal cells	0.107373666784795	s2 15000	0.219155165202844	15000
GSM5022601	Myeloid cells	0.0208155607080019	s2 15000	0.0447511501463823	15000
GSM5022601	Myoepithelial cells	0.0316019894094106	s2 15000	0.0568799665411962	15000
GSM5022601	T cells	0.0443668817602865	s2 15000	0.114596403178586	15000
GSM5022602	B cells	0.0181681178455144	s2 15000	0.00534045393858478	15000
GSM5022602	Cycling cells	0.0123235017555222	s2 15000	0.0827770360480641	15000
GSM5022602	Endothelial cells	0.173539386413798	s2 15000	0.104806408544726	15000
GSM5022602	Epithelial cells	0.66375754874135	s2 15000	0.47196261682243	15000
GSM5022602	Mesenchymal cells	0.0826892816107714	s2 15000	0.15954606141522	15000
GSM5022602	Myeloid cells	0.0100276286861978	s2 15000	0.0473965287049399	15000
GSM5022602	Myoepithelial cells	0.029309434133777	s2 15000	0.0493991989319092	15000
GSM5022602	T cells	0.0101851008130683	s2 15000	0.0787716955941255	15000
GSM5022603	B cells	0.0154298261841329	s2 15000	0.00693240901213172	15000
GSM5022603	Cycling cells	0.107754221934875	s2 15000	0.067157712305026	15000
GSM5022603	Endothelial cells	0.273921964814188	s2 15000	0.141681109185442	15000
GSM5022603	Epithelial cells	0.401333412439007	s2 15000	0.376516464471404	15000
GSM5022603	Mesenchymal cells	0.13311827687918	s2 15000	0.25	15000
GSM5022603	Myeloid cells	0.0305001587938995	s2 15000	0.0701906412478336	15000
GSM5022603	Myoepithelial cells	0.0311488993827178	s2 15000	0.0446273830155979	15000
GSM5022603	T cells	0.00679323957199974	s2 15000	0.042894280762565	15000
TSMammary	B cells	0.0613450782393563	s2 15000	0.0140358950759319	15000
TSMammary	Cycling cells	0	s2 15000	0.0276115968706857	15000
TSMammary	Endothelial cells	0.00239494152126703	s2 15000	0.0476300046019328	15000
TSMammary	Epithelial cells	0.544418696736516	s2 15000	0.202024850437184	15000
TSMammary	Mesenchymal cells	0.0705655065692507	s2 15000	0.245283018867925	15000
TSMammary	Myeloid cells	0.00554055032611069	s2 15000	0.0207086976530143	15000
TSMammary	Myoepithelial cells	0.237091238198103	s2 15000	0.0924988495167971	15000
TSMammary	T cells	0.0786439884093959	s2 15000	0.35020708697653	15000
sc5rJUQ026	B cells	0.0554987406285678	s2 15000	0.074800290486565	15000
sc5rJUQ026	Cycling cells	0.0172128451038756	s2 15000	0.0246913580246914	15000
sc5rJUQ026	Endothelial cells	0.00908474694820662	s2 15000	0.0116194625998548	15000
sc5rJUQ026	Epithelial cells	0.0133340159909714	s2 15000	0.0624546114742193	15000
sc5rJUQ026	Mesenchymal cells	0.192892055575669	s2 15000	0.0871459694989107	15000
sc5rJUQ026	Myeloid cells	0.046307152155391	s2 15000	0.0261437908496732	15000
sc5rJUQ026	Myoepithelial cells	0.0063520758145012	s2 15000	0.0232389251997095	15000
sc5rJUQ026	T cells	0.659318367782817	s2 15000	0.689905591866376	15000
sc5rJUQ033	B cells	0.114226677786363	s2 15000	0.113245298119248	15000
sc5rJUQ033	Cycling cells	0.0706855842910285	s2 15000	0.0384153661464586	15000
sc5rJUQ033	Endothelial cells	0.00243683092717492	s2 15000	0.0076030412164866	15000
sc5rJUQ033	Epithelial cells	0	s2 15000	0.0328131252501	15000
sc5rJUQ033	Mesenchymal cells	0.0311574894466338	s2 15000	0.00920368147258904	15000
sc5rJUQ033	Myeloid cells	0.231408075770495	s2 15000	0.164865946378551	15000
sc5rJUQ033	Myoepithelial cells	0.00640968185252498	s2 15000	0.00200080032012805	15000
sc5rJUQ033	T cells	0.54367565992578	s2 15000	0.631852741096439	15000
sc5rJUQ039	B cells	0.0386071983640959	s2 15000	0.252801120448179	15000
sc5rJUQ039	Cycling cells	0	s2 15000	0.00280112044817927	15000
sc5rJUQ039	Endothelial cells	0.0959706215430788	s2 15000	0.0413165266106443	15000
sc5rJUQ039	Epithelial cells	0.0281848844368964	s2 15000	0.0413165266106443	15000
sc5rJUQ039	Mesenchymal cells	0.0495793067486192	s2 15000	0.0399159663865546	15000
sc5rJUQ039	Myeloid cells	0.0535006004189663	s2 15000	0.0259103641456583	15000
sc5rJUQ039	Myoepithelial cells	0.0243606399008645	s2 15000	0.0546218487394958	15000
sc5rJUQ039	T cells	0.709796748587479	s2 15000	0.541316526610644	15000
sc5rJUQ042	B cells	0.00559659985156783	s2 15000	0.111498257839721	15000
sc5rJUQ042	Cycling cells	0	s2 15000	0.00522648083623693	15000
sc5rJUQ042	Endothelial cells	0.135409217105299	s2 15000	0.0640243902439024	15000
sc5rJUQ042	Epithelial cells	0.0752737551033675	s2 15000	0.0640243902439024	15000
sc5rJUQ042	Mesenchymal cells	0.165318837394866	s2 15000	0.131968641114983	15000
sc5rJUQ042	Myeloid cells	0.0591604647557741	s2 15000	0.0322299651567944	15000
sc5rJUQ042	Myoepithelial cells	0.00586164672413351	s2 15000	0.0383275261324042	15000
sc5rJUQ042	T cells	0.553379479064993	s2 15000	0.552700348432056	15000
sc5rJUQ043	B cells	0.00153795656613425	s2 15000	0.0576923076923077	15000
sc5rJUQ043	Cycling cells	0	s2 15000	0	15000
sc5rJUQ043	Endothelial cells	0.147974267629347	s2 15000	0.0961538461538462	15000
sc5rJUQ043	Epithelial cells	0.0187755470191096	s2 15000	0.0769230769230769	15000
sc5rJUQ043	Mesenchymal cells	0.194172821292702	s2 15000	0.0961538461538462	15000
sc5rJUQ043	Myeloid cells	0.020074341340195	s2 15000	0	15000
sc5rJUQ043	Myoepithelial cells	0.0301261658579801	s2 15000	0.134615384615385	15000
sc5rJUQ043	T cells	0.587338900294532	s2 15000	0.538461538461538	15000
sc5rJUQ045	B cells	0.00109714843961914	s2 15000	0.0101867572156197	15000
sc5rJUQ045	Cycling cells	0.150612151044902	s2 15000	0.113752122241087	15000
sc5rJUQ045	Endothelial cells	0.112004386382056	s2 15000	0.0288624787775891	15000
sc5rJUQ045	Epithelial cells	0.0182741265712985	s2 15000	0.400679117147708	15000
sc5rJUQ045	Mesenchymal cells	0.179565561349854	s2 15000	0.110356536502547	15000
sc5rJUQ045	Myeloid cells	0.225917867879413	s2 15000	0.0831918505942275	15000
sc5rJUQ045	Myoepithelial cells	0.0827688836531799	s2 15000	0.123938879456706	15000
sc5rJUQ045	T cells	0.229759874679677	s2 15000	0.129032258064516	15000
sc5rJUQ046	B cells	0.0661385509500883	s2 15000	0.0520325203252033	15000
sc5rJUQ046	Cycling cells	0.0496188429579974	s2 15000	0.0422764227642276	15000
sc5rJUQ046	Endothelial cells	0.128069333450993	s2 15000	0.0910569105691057	15000
sc5rJUQ046	Epithelial cells	0.0110641128518965	s2 15000	0.117073170731707	15000
sc5rJUQ046	Mesenchymal cells	0.0368719838661366	s2 15000	0.0227642276422764	15000
sc5rJUQ046	Myeloid cells	0.0685871331916228	s2 15000	0.0552845528455285	15000
sc5rJUQ046	Myoepithelial cells	0.0368708921575179	s2 15000	0.0569105691056911	15000
sc5rJUQ046	T cells	0.602779150573748	s2 15000	0.56260162601626	15000
sc5rJUQ050	B cells	0.0207994485620427	s2 15000	0.0313942751615882	15000
sc5rJUQ050	Cycling cells	0.0101712934586564	s2 15000	0.00831024930747923	15000
sc5rJUQ050	Endothelial cells	0.0144790003961001	s2 15000	0.0110803324099723	15000
sc5rJUQ050	Epithelial cells	0.0107207163914874	s2 15000	0.0710987996306556	15000
sc5rJUQ050	Mesenchymal cells	0.722730638832223	s2 15000	0.522622345337027	15000
sc5rJUQ050	Myeloid cells	0.10770654635703	s2 15000	0.102493074792244	15000
sc5rJUQ050	Myoepithelial cells	0	s2 15000	0.0710987996306556	15000
sc5rJUQ050	T cells	0.11339235600246	s2 15000	0.181902123730379	15000
sc5rJUQ051	B cells	0.00134658871421951	s2 15000	0.0507518796992481	15000
sc5rJUQ051	Cycling cells	0	s2 15000	0.0037593984962406	15000
sc5rJUQ051	Endothelial cells	0.0164360312040333	s2 15000	0.0206766917293233	15000
sc5rJUQ051	Epithelial cells	0.00381369447036312	s2 15000	0.0037593984962406	15000
sc5rJUQ051	Mesenchymal cells	0.00114867283697563	s2 15000	0.0018796992481203	15000
sc5rJUQ051	Myeloid cells	0.278208692444319	s2 15000	0.291353383458647	15000
sc5rJUQ051	Myoepithelial cells	0.0491073665737774	s2 15000	0.0093984962406015	15000
sc5rJUQ051	T cells	0.649938953756312	s2 15000	0.618421052631579	15000
sc5rJUQ053	B cells	0.121063048953432	s2 15000	0.0932642487046632	15000
sc5rJUQ053	Cycling cells	0.0337852510181837	s2 15000	0.0498704663212435	15000
sc5rJUQ053	Endothelial cells	0.0107741083898756	s2 15000	0.0116580310880829	15000
sc5rJUQ053	Epithelial cells	0.0377371012329104	s2 15000	0.12759067357513	15000
sc5rJUQ053	Mesenchymal cells	0.0815876384102046	s2 15000	0.0511658031088083	15000
sc5rJUQ053	Myeloid cells	0.120526938689248	s2 15000	0.0738341968911917	15000
sc5rJUQ053	Myoepithelial cells	0.0359496471815967	s2 15000	0.0531088082901554	15000
sc5rJUQ053	T cells	0.558576266124549	s2 15000	0.539507772020725	15000
sc5rJUQ058	B cells	0.00205651357911584	s2 15000	0.0310880829015544	15000
sc5rJUQ058	Cycling cells	0.0199161164287656	s2 15000	0.0103626943005181	15000
sc5rJUQ058	Endothelial cells	0.0102670208908211	s2 15000	0.0155440414507772	15000
sc5rJUQ058	Epithelial cells	0	s2 15000	0.0310880829015544	15000
sc5rJUQ058	Mesenchymal cells	0.00441728020116029	s2 15000	0.0103626943005181	15000
sc5rJUQ058	Myeloid cells	0.230694431291284	s2 15000	0.233160621761658	15000
sc5rJUQ058	Myoepithelial cells	0.0368141188790014	s2 15000	0.0103626943005181	15000
sc5rJUQ058	T cells	0.695834518729851	s2 15000	0.658031088082902	15000
sc5rJUQ060	B cells	0.0655298317600738	s2 15000	0.170897832817337	15000
sc5rJUQ060	Cycling cells	0.0190800109526206	s2 15000	0.00804953560371517	15000
sc5rJUQ060	Endothelial cells	0.0118257637498585	s2 15000	0.00495356037151703	15000
sc5rJUQ060	Epithelial cells	0	s2 15000	0.00743034055727554	15000
sc5rJUQ060	Mesenchymal cells	0.00936822365621315	s2 15000	0.00557275541795666	15000
sc5rJUQ060	Myeloid cells	0.0233375880762647	s2 15000	0.01671826625387	15000
sc5rJUQ060	Myoepithelial cells	0.00697965939070991	s2 15000	0.00185758513931889	15000
sc5rJUQ060	T cells	0.86387892241426	s2 15000	0.784520123839009	15000
sc5rJUQ064	B cells	0.00031721084786835	s2 15000	0.00524658971668416	15000
sc5rJUQ064	Cycling cells	0.0378017569929897	s2 15000	0.0923399790136411	15000
sc5rJUQ064	Endothelial cells	0.219467878757524	s2 15000	0.0556138509968521	15000
sc5rJUQ064	Epithelial cells	0.233099022331007	s2 15000	0.661070304302204	15000
sc5rJUQ064	Mesenchymal cells	0.233496434378963	s2 15000	0.0493179433368311	15000
sc5rJUQ064	Myeloid cells	0.197518356613075	s2 15000	0.0398740818467996	15000
sc5rJUQ064	Myoepithelial cells	0.0199136381632546	s2 15000	0.0272822665267576	15000
sc5rJUQ064	T cells	0.058385701915319	s2 15000	0.0692549842602309	15000
scrJUQ059	B cells	0.0177693595872577	s2 15000	0.0441347270615563	15000
scrJUQ059	Cycling cells	0.0993741404538877	s2 15000	0.0673635307781649	15000
scrJUQ059	Endothelial cells	0.0036350896196675	s2 15000	0.00348432055749129	15000
scrJUQ059	Epithelial cells	0	s2 15000	0.0418118466898955	15000
scrJUQ059	Mesenchymal cells	0.00069290432665896	s2 15000	0.00232288037166086	15000
scrJUQ059	Myeloid cells	0.200636612998673	s2 15000	0.279907084785134	15000
scrJUQ059	Myoepithelial cells	0.00036731654324776	s2 15000	0.00232288037166086	15000
scrJUQ059	T cells	0.677524576470607	s2 15000	0.558652729384437	15000
scrJUQ068	B cells	0.0476212556290508	s2 15000	0.0398373983739837	15000
scrJUQ068	Cycling cells	0	s2 15000	0.0520325203252033	15000
scrJUQ068	Endothelial cells	0	s2 15000	0.00569105691056911	15000
scrJUQ068	Epithelial cells	0.403519449123302	s2 15000	0.311382113821138	15000
scrJUQ068	Mesenchymal cells	0.0264714472688737	s2 15000	0.0113821138211382	15000
scrJUQ068	Myeloid cells	0.196374643008838	s2 15000	0.169918699186992	15000
scrJUQ068	Myoepithelial cells	0.101149087132684	s2 15000	0.109756097560976	15000
scrJUQ068	T cells	0.224864117837251	s2 15000	0.3	15000
scrJUQ070	B cells	0.00242003616929894	s2 15000	0.0184049079754601	15000
scrJUQ070	Cycling cells	0.0371551107958979	s2 15000	0.0552147239263804	15000
scrJUQ070	Endothelial cells	0.147825594466268	s2 15000	0.0858895705521472	15000
scrJUQ070	Epithelial cells	0.42938505855857	s2 15000	0.337423312883436	15000
scrJUQ070	Mesenchymal cells	0.0647167341146052	s2 15000	0.0184049079754601	15000
scrJUQ070	Myeloid cells	0.0336872790436515	s2 15000	0.0184049079754601	15000
scrJUQ070	Myoepithelial cells	0.0499143330479714	s2 15000	0.122699386503067	15000
scrJUQ070	T cells	0.234895853803738	s2 15000	0.343558282208589	15000
scrJUQ072	B cells	0.0349242473665559	s2 15000	0.111111111111111	15000
scrJUQ072	Cycling cells	0.0665642113605122	s2 15000	0.0404040404040404	15000
scrJUQ072	Endothelial cells	0.0611468884801407	s2 15000	0.0505050505050505	15000
scrJUQ072	Epithelial cells	0.0167716507019711	s2 15000	0.0505050505050505	15000
scrJUQ072	Mesenchymal cells	0.239624818435113	s2 15000	0.111111111111111	15000
scrJUQ072	Myeloid cells	0.100185170016401	s2 15000	0.101010101010101	15000
scrJUQ072	Myoepithelial cells	0.0189358786321161	s2 15000	0.0505050505050505	15000
scrJUQ072	T cells	0.461847135007189	s2 15000	0.484848484848485	15000
CID3946	B cells	0	s3 15000	0.00757575757575758	15000
CID3946	Cycling cells	0	s3 15000	0	15000
CID3946	Endothelial cells	0.196148564410721	s3 15000	0.0984848484848485	15000
CID3946	Epithelial cells	0.0135162779753286	s3 15000	0	15000
CID3946	Mesenchymal cells	0.392905203316707	s3 15000	0.295454545454545	15000
CID3946	Myeloid cells	0.135123777922735	s3 15000	0.159090909090909	15000
CID3946	Myoepithelial cells	0.0221508676756217	s3 15000	0.318181818181818	15000
CID3946	T cells	0.240155308698887	s3 15000	0.121212121212121	15000
CID44041	B cells	0.0170115369700583	s3 15000	0.0917992656058751	15000
CID44041	Cycling cells	0.0417877994413667	s3 15000	0	15000
CID44041	Endothelial cells	0.0781536085143966	s3 15000	0.0703794369645043	15000
CID44041	Epithelial cells	0.114632258608693	s3 15000	0.0630354957160343	15000
CID44041	Mesenchymal cells	0.481242294585916	s3 15000	0.317013463892289	15000
CID44041	Myeloid cells	0.0774708177241867	s3 15000	0.0477356181150551	15000
CID44041	Myoepithelial cells	0.00723274036431281	s3 15000	0.0544675642594859	15000
CID44041	T cells	0.182468943791071	s3 15000	0.355569155446756	15000
CID4465	B cells	0.475915298181764	s3 15000	0.126074498567335	15000
CID4465	Cycling cells	0.0631418730234867	s3 15000	0.131805157593123	15000
CID4465	Endothelial cells	0.149611468804847	s3 15000	0.197707736389685	15000
CID4465	Epithelial cells	0.0933184405443348	s3 15000	0.106017191977077	15000
CID4465	Mesenchymal cells	0.188300392077329	s3 15000	0.209169054441261	15000
CID4465	Myeloid cells	0.0297125273682379	s3 15000	0.160458452722063	15000
CID4465	Myoepithelial cells	0	s3 15000	0.0573065902578797	15000
CID4465	T cells	0	s3 15000	0.0114613180515759	15000
CID4495	B cells	0.150482724419436	s3 15000	0.195193312434692	15000
CID4495	Cycling cells	0.119152202614736	s3 15000	0.0466039707419018	15000
CID4495	Endothelial cells	0.017708364459713	s3 15000	0.0123301985370951	15000
CID4495	Epithelial cells	0.0200345849370612	s3 15000	0.123719958202717	15000
CID4495	Mesenchymal cells	0.0458025583636871	s3 15000	0.0198537095088819	15000
CID4495	Myeloid cells	0.190856251998878	s3 15000	0.0848484848484849	15000
CID4495	Myoepithelial cells	0.00407996150324462	s3 15000	0.019435736677116	15000
CID4495	T cells	0.451883351703244	s3 15000	0.498014629049112	15000
CID44971	B cells	0.00853180463807391	s3 15000	0.0627443315089914	15000
CID44971	Cycling cells	0.0823949502098716	s3 15000	0.031078967943706	15000
CID44971	Endothelial cells	0.0293079889846736	s3 15000	0.02443315089914	15000
CID44971	Epithelial cells	0.0721450272719413	s3 15000	0.0727130570758405	15000
CID44971	Mesenchymal cells	0.152414731884365	s3 15000	0.0848318999218139	15000
CID44971	Myeloid cells	0.102475966794744	s3 15000	0.0697810789679437	15000
CID44971	Myoepithelial cells	0.0208137103538325	s3 15000	0.0236512900703675	15000
CID44971	T cells	0.531915819862498	s3 15000	0.630766223612197	15000
CID44991	B cells	0.268397610558998	s3 15000	0.348362600854295	15000
CID44991	Cycling cells	0.0832939465737143	s3 15000	0.064546748932131	15000
CID44991	Endothelial cells	0.014727855278184	s3 15000	0.00996677740863787	15000
CID44991	Epithelial cells	0.205778214624691	s3 15000	0.226862838158519	15000
CID44991	Mesenchymal cells	0.214675819281398	s3 15000	0.0887517797816801	15000
CID44991	Myeloid cells	0.0811326839269047	s3 15000	0.0541053630754627	15000
CID44991	Myoepithelial cells	0	s3 15000	0.0128144280968201	15000
CID44991	T cells	0.13199386975611	s3 15000	0.194589463692454	15000
CID4513	B cells	0	s3 15000	0.00986031224322103	15000
CID4513	Cycling cells	0.0733634838158539	s3 15000	0.0367022733497672	15000
CID4513	Endothelial cells	0.032421652039624	s3 15000	0.0167077513010134	15000
CID4513	Epithelial cells	0	s3 15000	0.0534100246507806	15000
CID4513	Mesenchymal cells	0.0166541336009599	s3 15000	0.0273897562311695	15000
CID4513	Myeloid cells	0.579237366152955	s3 15000	0.557107641741989	15000
CID4513	Myoepithelial cells	0.02212062957746	s3 15000	0.0142426732402082	15000
CID4513	T cells	0.276202734813148	s3 15000	0.284579567241852	15000
CID4515	B cells	0.173547117121884	s3 15000	0.233207952713595	15000
CID4515	Cycling cells	0	s3 15000	0.0596453519613111	15000
CID4515	Endothelial cells	0.0467234145841919	s3 15000	0.0370768404083826	15000
CID4515	Epithelial cells	0.332993896350045	s3 15000	0.215475550779151	15000
CID4515	Mesenchymal cells	0.161981177118166	s3 15000	0.0558839333691564	15000
CID4515	Myeloid cells	0.125232976696905	s3 15000	0.186458893068243	15000
CID4515	Myoepithelial cells	0.068186009995361	s3 15000	0.0505104782375067	15000
CID4515	T cells	0.0913354081334463	s3 15000	0.161740999462655	15000
CID4523	B cells	0	s3 15000	0.005720823798627	15000
CID4523	Cycling cells	0.343718077621375	s3 15000	0.170480549199085	15000
CID4523	Endothelial cells	0.00138477885151035	s3 15000	0.0022883295194508	15000
CID4523	Epithelial cells	0.221471565776375	s3 15000	0.397025171624714	15000
CID4523	Mesenchymal cells	0.0831620539056454	s3 15000	0.0263157894736842	15000
CID4523	Myeloid cells	0.104521285373903	s3 15000	0.18649885583524	15000
CID4523	Myoepithelial cells	0.0642659717864351	s3 15000	0.0755148741418764	15000
CID4523	T cells	0.181476266684756	s3 15000	0.136155606407323	15000
GSM3099846	B cells	0.00117099841251647	s3 15000	0.00374531835205993	15000
GSM3099846	Cycling cells	0	s3 15000	0.0568607422540007	15000
GSM3099846	Endothelial cells	0	s3 15000	0.00578821927136534	15000
GSM3099846	Epithelial cells	0.738288318279011	s3 15000	0.556009533537623	15000
GSM3099846	Mesenchymal cells	0.00206311574544294	s3 15000	0.0391556009533538	15000
GSM3099846	Myeloid cells	0.0218030724822834	s3 15000	0.00476676881171263	15000
GSM3099846	Myoepithelial cells	0.232836215253239	s3 15000	0.279877425944842	15000
GSM3099846	T cells	0.00383827982750677	s3 15000	0.0537963908750426	15000
GSM3099847	B cells	5.220453351849e-05	s3 15000	0.00342465753424658	15000
GSM3099847	Cycling cells	0.00506457993479733	s3 15000	0.073820395738204	15000
GSM3099847	Endothelial cells	0	s3 15000	0.00722983257229833	15000
GSM3099847	Epithelial cells	0.275059284451645	s3 15000	0.320776255707763	15000
GSM3099847	Mesenchymal cells	0.00014601440359528	s3 15000	0.0749619482496195	15000
GSM3099847	Myeloid cells	0.00096065643573446	s3 15000	0	15000
GSM3099847	Myoepithelial cells	0.718717260240709	s3 15000	0.473363774733638	15000
GSM3099847	T cells	0	s3 15000	0.0464231354642314	15000
GSM3099848	B cells	2.350254627441e-05	s3 15000	0.00275766976904516	15000
GSM3099848	Cycling cells	0.0635955692436591	s3 15000	0.0947948983109273	15000
GSM3099848	Endothelial cells	1.841200730575e-05	s3 15000	0.00482592209582902	15000
GSM3099848	Epithelial cells	0.31038820534058	s3 15000	0.371251292657704	15000
GSM3099848	Mesenchymal cells	0.00033486070141552	s3 15000	0.0430885901413306	15000
GSM3099848	Myeloid cells	0	s3 15000	0	15000
GSM3099848	Myoepithelial cells	0.625639450160765	s3 15000	0.438124784557049	15000
GSM3099848	T cells	0	s3 15000	0.0451568424681144	15000
GSM3099849	B cells	0	s3 15000	0.00284900284900285	15000
GSM3099849	Cycling cells	0.0159113517674575	s3 15000	0.140669515669516	15000
GSM3099849	Endothelial cells	0	s3 15000	0.000356125356125356	15000
GSM3099849	Epithelial cells	0.777094444639792	s3 15000	0.64957264957265	15000
GSM3099849	Mesenchymal cells	0	s3 15000	0.0117521367521368	15000
GSM3099849	Myeloid cells	0.00044810189343508	s3 15000	0	15000
GSM3099849	Myoepithelial cells	0.205947702563473	s3 15000	0.142806267806268	15000
GSM3099849	T cells	0.00059839913584251	s3 15000	0.051994301994302	15000
GSM5022599	B cells	0.00355420322116709	s3 15000	0.0102040816326531	15000
GSM5022599	Cycling cells	0.0563955167229414	s3 15000	0.0795918367346939	15000
GSM5022599	Endothelial cells	0.133871575558243	s3 15000	0.143673469387755	15000
GSM5022599	Epithelial cells	0.669167410295163	s3 15000	0.449387755102041	15000
GSM5022599	Mesenchymal cells	0.0873535665429723	s3 15000	0.124489795918367	15000
GSM5022599	Myeloid cells	0.0147635895003216	s3 15000	0.0338775510204082	15000
GSM5022599	Myoepithelial cells	0.014868970601207	s3 15000	0.0444897959183673	15000
GSM5022599	T cells	0.0200251675579855	s3 15000	0.114285714285714	15000
GSM5022600	B cells	0	s3 15000	0.00149700598802395	15000
GSM5022600	Cycling cells	0	s3 15000	0.0449101796407186	15000
GSM5022600	Endothelial cells	0.0436397676826955	s3 15000	0.0553892215568862	15000
GSM5022600	Epithelial cells	0.766080645334647	s3 15000	0.45059880239521	15000
GSM5022600	Mesenchymal cells	0.063689368624351	s3 15000	0.0778443113772455	15000
GSM5022600	Myeloid cells	0.0243768070805562	s3 15000	0.032934131736527	15000
GSM5022600	Myoepithelial cells	0.0284120590023079	s3 15000	0.0254491017964072	15000
GSM5022600	T cells	0.0738013522754425	s3 15000	0.311377245508982	15000
GSM5022601	B cells	0.0139156502348046	s3 15000	0.0057684384013185	15000
GSM5022601	Cycling cells	0	s3 15000	0.0535640708693861	15000
GSM5022601	Endothelial cells	0.329210191578946	s3 15000	0.187062216728471	15000
GSM5022601	Epithelial cells	0.462678004119544	s3 15000	0.317264112072518	15000
GSM5022601	Mesenchymal cells	0.10017008475602	s3 15000	0.225793160280181	15000
GSM5022601	Myeloid cells	0.0301770078431852	s3 15000	0.0420271940667491	15000
GSM5022601	Myoepithelial cells	0.023214598537363	s3 15000	0.0560362587556654	15000
GSM5022601	T cells	0.0406344629301373	s3 15000	0.112484548825711	15000
GSM5022602	B cells	0.0188517719882076	s3 15000	0.00547195622435021	15000
GSM5022602	Cycling cells	0.0032577016044567	s3 15000	0.0813953488372093	15000
GSM5022602	Endothelial cells	0.151850825912972	s3 15000	0.094391244870041	15000
GSM5022602	Epithelial cells	0.671964134115686	s3 15000	0.472640218878249	15000
GSM5022602	Mesenchymal cells	0.131963180082706	s3 15000	0.167578659370725	15000
GSM5022602	Myeloid cells	0.0105041421500806	s3 15000	0.051983584131327	15000
GSM5022602	Myoepithelial cells	0.0047233217689134	s3 15000	0.045827633378933	15000
GSM5022602	T cells	0.00688492237697759	s3 15000	0.0807113543091655	15000
GSM5022603	B cells	0.00206745057903174	s3 15000	0.00740740740740741	15000
GSM5022603	Cycling cells	0.0823784516386199	s3 15000	0.0657952069716776	15000
GSM5022603	Endothelial cells	0.240461883632998	s3 15000	0.148583877995643	15000
GSM5022603	Epithelial cells	0.441729633569594	s3 15000	0.369498910675381	15000
GSM5022603	Mesenchymal cells	0.200553538195327	s3 15000	0.250980392156863	15000
GSM5022603	Myeloid cells	0.0315226154022571	s3 15000	0.0714596949891068	15000
GSM5022603	Myoepithelial cells	0	s3 15000	0.0435729847494553	15000
GSM5022603	T cells	0.00128642698217158	s3 15000	0.0427015250544662	15000
TSMammary	B cells	0.0559802749940582	s3 15000	0.013775391081018	15000
TSMammary	Cycling cells	0	s3 15000	0.028251225776325	15000
TSMammary	Endothelial cells	0.00212957224080027	s3 15000	0.0434275040859211	15000
TSMammary	Epithelial cells	0.495220407124458	s3 15000	0.206397385010507	15000
TSMammary	Mesenchymal cells	0.096678967606431	s3 15000	0.246789633434509	15000
TSMammary	Myeloid cells	0.00319352547997603	s3 15000	0.0210133084286715	15000
TSMammary	Myoepithelial cells	0.259817212576045	s3 15000	0.0905907074480504	15000
TSMammary	T cells	0.0869800399782315	s3 15000	0.349754844734999	15000
sc5rJUQ026	B cells	0.0629264290003863	s3 15000	0.0721649484536082	15000
sc5rJUQ026	Cycling cells	0.0563274489764115	s3 15000	0.0257731958762887	15000
sc5rJUQ026	Endothelial cells	0.00412577462354543	s3 15000	0.00810014727540501	15000
sc5rJUQ026	Epithelial cells	0.0146207264745571	s3 15000	0.0596465390279823	15000
sc5rJUQ026	Mesenchymal cells	0.223945974957164	s3 15000	0.0972017673048601	15000
sc5rJUQ026	Myeloid cells	0.0393968608985206	s3 15000	0.0228276877761414	15000
sc5rJUQ026	Myoepithelial cells	0	s3 15000	0.0228276877761414	15000
sc5rJUQ026	T cells	0.598656785069415	s3 15000	0.691458026509573	15000
sc5rJUQ033	B cells	0.167055196226522	s3 15000	0.115585984695932	15000
sc5rJUQ033	Cycling cells	0.0665395948900452	s3 15000	0.0410793395086589	15000
sc5rJUQ033	Endothelial cells	0.00450270674525837	s3 15000	0.00684655658477648	15000
sc5rJUQ033	Epithelial cells	0.00815528980576266	s3 15000	0.0346355215465163	15000
sc5rJUQ033	Mesenchymal cells	0.0531420059057932	s3 15000	0.0104712041884817	15000
sc5rJUQ033	Myeloid cells	0.190797631139498	s3 15000	0.149013290374547	15000
sc5rJUQ033	Myoepithelial cells	0.00374978636190537	s3 15000	0.00201369311316955	15000
sc5rJUQ033	T cells	0.506057788925215	s3 15000	0.640354409987918	15000
sc5rJUQ039	B cells	0.0789671535715983	s3 15000	0.246975088967972	15000
sc5rJUQ039	Cycling cells	0	s3 15000	0.00284697508896797	15000
sc5rJUQ039	Endothelial cells	0.0819875858712885	s3 15000	0.0483985765124555	15000
sc5rJUQ039	Epithelial cells	0.033396521679841	s3 15000	0.0412811387900356	15000
sc5rJUQ039	Mesenchymal cells	0.0806624188797908	s3 15000	0.0377224199288256	15000
sc5rJUQ039	Myeloid cells	0.0439361291252783	s3 15000	0.0277580071174377	15000
sc5rJUQ039	Myoepithelial cells	0.0202638246341567	s3 15000	0.0512455516014235	15000
sc5rJUQ039	T cells	0.660786366238047	s3 15000	0.543772241992883	15000
sc5rJUQ042	B cells	0.0061253654560637	s3 15000	0.111812443642922	15000
sc5rJUQ042	Cycling cells	0.0161293922479141	s3 15000	0.00541027953110911	15000
sc5rJUQ042	Endothelial cells	0.117184512403495	s3 15000	0.0640216411181244	15000
